id,title,goal,prompt,example
345,Creator Newsletter: Offer-Statements,"Schnelle, strukturierte Outputs fuer B2B Marketer.",Analysiere Hook-Datenbank und generiere 10 Offer-Statements. Nutze eine klare Struktur und schreibe auf Deutsch. Liefere zusaetzlich 3 Varianten je Item.,Beispiel: Hook: '25 Agenten liefern 300 Tweets in 1 Woche.'
346,Sales Page: Content-Titel,"Schnelle, strukturierte Outputs fuer SaaS Founder.","Erstelle eine Liste von 5 Content-Titel fuer SaaS Founder. Verwende Schritt-fuer-Schritt. Fokus: Nutzen, Klarheit, Spezifitaet. Gib Formatvorgaben pro Item an.",Beispiel: Nutzen: 'Mehr Output bei weniger Aufwand.'
347,DM Scripts: Hooks,"Schnelle, strukturierte Outputs fuer Solo-Creator.","Erstelle eine Liste von 10 Hooks fuer Solo-Creator. Verwende Pro/Contra. Fokus: Nutzen, Klarheit, Spezifitaet. Gib Formatvorgaben pro Item an.",Beispiel: Offer: 'Content Factory in a Box'
348,Kurzvideo Skript: Thread-Outlines,"Schnelle, strukturierte Outputs fuer SaaS Founder.","Erstelle eine Liste von 9 Thread-Outlines fuer SaaS Founder. Verwende Beispiel + Analyse. Fokus: Nutzen, Klarheit, Spezifitaet. Gib Formatvorgaben pro Item an.",Beispiel: DM: 'Willst du die Matrix? Schreib AGENTS.'
349,FAQ Engine: Offer-Statements,"Schnelle, strukturierte Outputs fuer B2B Marketer.","Erstelle eine Liste von 9 Offer-Statements fuer B2B Marketer. Verwende Schritt-fuer-Schritt. Fokus: Nutzen, Klarheit, Spezifitaet. Gib Formatvorgaben pro Item an.",Beispiel: Hook: '25 Agenten liefern 300 Tweets in 1 Woche.'
350,Landing Page: Objection-Replies,"Schnelle, strukturierte Outputs fuer Agenturen.",Erstelle 5 Objection-Replies fuer Agenturen. Nutze Pro/Contra und halte jede Ausgabe unter 16 Woertern. Kontext: AI-Agenten Workflow. Gib die Ausgabe nummeriert aus.,Beispiel: Hook: '25 Agenten liefern 300 Tweets in 1 Woche.'
351,Hook Generator: Thread-Outlines,"Schnelle, strukturierte Outputs fuer Solo-Creator.",Erstelle 9 Thread-Outlines fuer Solo-Creator. Nutze Template und halte jede Ausgabe unter 18 Woertern. Kontext: Content Factory. Gib die Ausgabe nummeriert aus.,Beispiel: Offer: 'Content Factory in a Box'
352,Thread Outline: Content-Ideen,"Schnelle, strukturierte Outputs fuer Coaches.",Analysiere Thread System und generiere 5 Content-Ideen. Nutze eine klare Struktur und schreibe auf Deutsch. Liefere zusaetzlich 3 Varianten je Item.,Beispiel: DM: 'Willst du die Matrix? Schreib AGENTS.'
353,Tweet Variations: CTA-Ideen,"Schnelle, strukturierte Outputs fuer Agenturen.","Erstelle eine Liste von 5 CTA-Ideen fuer Agenturen. Verwende Beispiel + Analyse. Fokus: Nutzen, Klarheit, Spezifitaet. Gib Formatvorgaben pro Item an.",Beispiel: CTA: 'Schreib AGENTS fuer die Struktur.'
354,CTA Builder: Content-Titel,"Schnelle, strukturierte Outputs fuer Coaches.",Analysiere Prompt Pack und generiere 10 Content-Titel. Nutze eine klare Struktur und schreibe auf Deutsch. Liefere zusaetzlich 3 Varianten je Item.,Beispiel: Offer: 'Content Factory in a Box'
355,Content Audit: Lead-Magnet-Ideen,"Schnelle, strukturierte Outputs fuer Solo-Creator.",Du bist ein Content-Strategist. Liefere 5 Lead-Magnet-Ideen im Stil Pro/Contra. Zielgruppe: Solo-Creator. Thema: Monetarisierungs-Funnel. Jede Ausgabe muss einen klaren Nutzen enthalten.,Beispiel: Nutzen: 'Mehr Output bei weniger Aufwand.'
356,Positionierung: Thread-Outlines,"Schnelle, strukturierte Outputs fuer SaaS Founder.",Du bist ein Content-Strategist. Liefere 7 Thread-Outlines im Stil Schritt-fuer-Schritt. Zielgruppe: SaaS Founder. Thema: Hook-Datenbank. Jede Ausgabe muss einen klaren Nutzen enthalten.,Beispiel: CTA: 'Schreib AGENTS fuer die Struktur.'
357,Offer Design: Lead-Magnet-Ideen,"Schnelle, strukturierte Outputs fuer Berater.",Erstelle 12 Lead-Magnet-Ideen fuer Berater. Nutze Beispiel + Analyse und halte jede Ausgabe unter 24 Woertern. Kontext: Thread System. Gib die Ausgabe nummeriert aus.,Beispiel: DM: 'Willst du die Matrix? Schreib AGENTS.'
358,Pricing: Pricing-Optionen,"Schnelle, strukturierte Outputs fuer Solo-Creator.",Erstelle 7 Pricing-Optionen fuer Solo-Creator. Nutze Framework und halte jede Ausgabe unter 20 Woertern. Kontext: Prompt Pack. Gib die Ausgabe nummeriert aus.,Beispiel: DM: 'Willst du die Matrix? Schreib AGENTS.'
359,Lead Magnet: Pricing-Optionen,"Schnelle, strukturierte Outputs fuer B2B Marketer.",Analysiere Content Factory und generiere 12 Pricing-Optionen. Nutze eine klare Struktur und schreibe auf Deutsch. Liefere zusaetzlich 3 Varianten je Item.,Beispiel: CTA: 'Schreib AGENTS fuer die Struktur.'
360,Content Kalender: Thread-Outlines,"Schnelle, strukturierte Outputs fuer Solo-Creator.",Analysiere Monetarisierungs-Funnel und generiere 5 Thread-Outlines. Nutze eine klare Struktur und schreibe auf Deutsch. Liefere zusaetzlich 3 Varianten je Item.,Beispiel: DM: 'Willst du die Matrix? Schreib AGENTS.'
361,Repurposing: Thread-Outlines,"Schnelle, strukturierte Outputs fuer Solo-Creator.",Du bist ein Content-Strategist. Liefere 5 Thread-Outlines im Stil Template. Zielgruppe: Solo-Creator. Thema: Tweet Engine. Jede Ausgabe muss einen klaren Nutzen enthalten.,Beispiel: Hook: '25 Agenten liefern 300 Tweets in 1 Woche.'
362,Story Framework: Hooks,"Schnelle, strukturierte Outputs fuer Agenturen.","Erstelle eine Liste von 5 Hooks fuer Agenturen. Verwende Pro/Contra. Fokus: Nutzen, Klarheit, Spezifitaet. Gib Formatvorgaben pro Item an.",Beispiel: Offer: 'Content Factory in a Box'
363,Objection Handling: Hooks,"Schnelle, strukturierte Outputs fuer Berater.",Analysiere Monetarisierungs-Funnel und generiere 10 Hooks. Nutze eine klare Struktur und schreibe auf Deutsch. Liefere zusaetzlich 3 Varianten je Item.,Beispiel: Nutzen: 'Mehr Output bei weniger Aufwand.'
364,Use-Case Mapping: DM-Templates,"Schnelle, strukturierte Outputs fuer SaaS Founder.",Erstelle 7 DM-Templates fuer SaaS Founder. Nutze Beispiel + Analyse und halte jede Ausgabe unter 24 Woertern. Kontext: Content Factory. Gib die Ausgabe nummeriert aus.,Beispiel: CTA: 'Schreib AGENTS fuer die Struktur.'
365,Audience Research: Tweet-Varianten,"Schnelle, strukturierte Outputs fuer Solo-Creator.",Erstelle 7 Tweet-Varianten fuer Solo-Creator. Nutze Schritt-fuer-Schritt und halte jede Ausgabe unter 18 Woertern. Kontext: AI-Agenten Workflow. Gib die Ausgabe nummeriert aus.,Beispiel: Offer: 'Content Factory in a Box'
366,Angle Finder: CTA-Ideen,"Schnelle, strukturierte Outputs fuer Coaches.",Du bist ein Content-Strategist. Liefere 12 CTA-Ideen im Stil Checkliste. Zielgruppe: Coaches. Thema: Content Factory. Jede Ausgabe muss einen klaren Nutzen enthalten.,Beispiel: DM: 'Willst du die Matrix? Schreib AGENTS.'
367,Benefit Stacking: Thread-Outlines,"Schnelle, strukturierte Outputs fuer Coaches.",Du bist ein Content-Strategist. Liefere 10 Thread-Outlines im Stil Schritt-fuer-Schritt. Zielgruppe: Coaches. Thema: Content Factory. Jede Ausgabe muss einen klaren Nutzen enthalten.,Beispiel: Nutzen: 'Mehr Output bei weniger Aufwand.'
368,Case Study: Use-Cases,"Schnelle, strukturierte Outputs fuer B2B Marketer.",Erstelle 9 Use-Cases fuer B2B Marketer. Nutze Schritt-fuer-Schritt und halte jede Ausgabe unter 16 Woertern. Kontext: Tweet Engine. Gib die Ausgabe nummeriert aus.,Beispiel: Nutzen: 'Mehr Output bei weniger Aufwand.'
369,SaaS Content: CTA-Ideen,"Schnelle, strukturierte Outputs fuer B2B Marketer.","Erstelle eine Liste von 9 CTA-Ideen fuer B2B Marketer. Verwende Pro/Contra. Fokus: Nutzen, Klarheit, Spezifitaet. Gib Formatvorgaben pro Item an.",Beispiel: DM: 'Willst du die Matrix? Schreib AGENTS.'
370,Creator Newsletter: Use-Cases,"Schnelle, strukturierte Outputs fuer Coaches.","Erstelle eine Liste von 9 Use-Cases fuer Coaches. Verwende Checkliste. Fokus: Nutzen, Klarheit, Spezifitaet. Gib Formatvorgaben pro Item an.",Beispiel: Nutzen: 'Mehr Output bei weniger Aufwand.'
371,Sales Page: Content-Titel,"Schnelle, strukturierte Outputs fuer Solo-Creator.",Du bist ein Content-Strategist. Liefere 12 Content-Titel im Stil Framework. Zielgruppe: Solo-Creator. Thema: AI-Agenten Workflow. Jede Ausgabe muss einen klaren Nutzen enthalten.,Beispiel: Hook: '25 Agenten liefern 300 Tweets in 1 Woche.'
372,DM Scripts: Objection-Replies,"Schnelle, strukturierte Outputs fuer Berater.",Analysiere AI-Agenten Workflow und generiere 12 Objection-Replies. Nutze eine klare Struktur und schreibe auf Deutsch. Liefere zusaetzlich 3 Varianten je Item.,Beispiel: Hook: '25 Agenten liefern 300 Tweets in 1 Woche.'
373,Kurzvideo Skript: DM-Templates,"Schnelle, strukturierte Outputs fuer B2B Marketer.","Erstelle eine Liste von 5 DM-Templates fuer B2B Marketer. Verwende Checkliste. Fokus: Nutzen, Klarheit, Spezifitaet. Gib Formatvorgaben pro Item an.",Beispiel: Hook: '25 Agenten liefern 300 Tweets in 1 Woche.'
374,FAQ Engine: Objection-Replies,"Schnelle, strukturierte Outputs fuer B2B Marketer.",Erstelle 12 Objection-Replies fuer B2B Marketer. Nutze Template und halte jede Ausgabe unter 16 Woertern. Kontext: Hook-Datenbank. Gib die Ausgabe nummeriert aus.,Beispiel: Hook: '25 Agenten liefern 300 Tweets in 1 Woche.'
375,Landing Page: Hooks,"Schnelle, strukturierte Outputs fuer SaaS Founder.",Erstelle 10 Hooks fuer SaaS Founder. Nutze Template und halte jede Ausgabe unter 24 Woertern. Kontext: AI-Agenten Workflow. Gib die Ausgabe nummeriert aus.,Beispiel: Offer: 'Content Factory in a Box'
376,Hook Generator: Content-Ideen,"Schnelle, strukturierte Outputs fuer B2B Marketer.",Du bist ein Content-Strategist. Liefere 10 Content-Ideen im Stil Beispiel + Analyse. Zielgruppe: B2B Marketer. Thema: Content Factory. Jede Ausgabe muss einen klaren Nutzen enthalten.,Beispiel: Offer: 'Content Factory in a Box'
377,Thread Outline: Hooks,"Schnelle, strukturierte Outputs fuer Coaches.",Analysiere Thread System und generiere 7 Hooks. Nutze eine klare Struktur und schreibe auf Deutsch. Liefere zusaetzlich 3 Varianten je Item.,Beispiel: Nutzen: 'Mehr Output bei weniger Aufwand.'
378,Tweet Variations: Objection-Replies,"Schnelle, strukturierte Outputs fuer Solo-Creator.",Erstelle 10 Objection-Replies fuer Solo-Creator. Nutze Checkliste und halte jede Ausgabe unter 24 Woertern. Kontext: Tweet Engine. Gib die Ausgabe nummeriert aus.,Beispiel: DM: 'Willst du die Matrix? Schreib AGENTS.'
379,CTA Builder: CTA-Ideen,"Schnelle, strukturierte Outputs fuer Coaches.",Erstelle 10 CTA-Ideen fuer Coaches. Nutze Checkliste und halte jede Ausgabe unter 20 Woertern. Kontext: Hook-Datenbank. Gib die Ausgabe nummeriert aus.,Beispiel: Offer: 'Content Factory in a Box'
380,Content Audit: Offer-Statements,"Schnelle, strukturierte Outputs fuer B2B Marketer.","Erstelle eine Liste von 9 Offer-Statements fuer B2B Marketer. Verwende Pro/Contra. Fokus: Nutzen, Klarheit, Spezifitaet. Gib Formatvorgaben pro Item an.",Beispiel: Nutzen: 'Mehr Output bei weniger Aufwand.'
381,Positionierung: Thread-Outlines,"Schnelle, strukturierte Outputs fuer Berater.","Erstelle eine Liste von 9 Thread-Outlines fuer Berater. Verwende Framework. Fokus: Nutzen, Klarheit, Spezifitaet. Gib Formatvorgaben pro Item an.",Beispiel: Hook: '25 Agenten liefern 300 Tweets in 1 Woche.'
382,Offer Design: Content-Ideen,"Schnelle, strukturierte Outputs fuer SaaS Founder.",Du bist ein Content-Strategist. Liefere 10 Content-Ideen im Stil Pro/Contra. Zielgruppe: SaaS Founder. Thema: Thread System. Jede Ausgabe muss einen klaren Nutzen enthalten.,Beispiel: Nutzen: 'Mehr Output bei weniger Aufwand.'
383,Pricing: Content-Ideen,"Schnelle, strukturierte Outputs fuer SaaS Founder.",Erstelle 12 Content-Ideen fuer SaaS Founder. Nutze Beispiel + Analyse und halte jede Ausgabe unter 16 Woertern. Kontext: AI-Agenten Workflow. Gib die Ausgabe nummeriert aus.,Beispiel: CTA: 'Schreib AGENTS fuer die Struktur.'
384,Lead Magnet: Content-Ideen,"Schnelle, strukturierte Outputs fuer Berater.",Analysiere Hook-Datenbank und generiere 9 Content-Ideen. Nutze eine klare Struktur und schreibe auf Deutsch. Liefere zusaetzlich 3 Varianten je Item.,Beispiel: DM: 'Willst du die Matrix? Schreib AGENTS.'
385,Content Kalender: Pricing-Optionen,"Schnelle, strukturierte Outputs fuer Coaches.",Erstelle 7 Pricing-Optionen fuer Coaches. Nutze Kurz und direkt und halte jede Ausgabe unter 18 Woertern. Kontext: Thread System. Gib die Ausgabe nummeriert aus.,Beispiel: Hook: '25 Agenten liefern 300 Tweets in 1 Woche.'
386,Repurposing: Tweet-Varianten,"Schnelle, strukturierte Outputs fuer B2B Marketer.",Du bist ein Content-Strategist. Liefere 12 Tweet-Varianten im Stil Framework. Zielgruppe: B2B Marketer. Thema: Monetarisierungs-Funnel. Jede Ausgabe muss einen klaren Nutzen enthalten.,Beispiel: Offer: 'Content Factory in a Box'
387,Story Framework: Tweet-Varianten,"Schnelle, strukturierte Outputs fuer Agenturen.","Erstelle eine Liste von 12 Tweet-Varianten fuer Agenturen. Verwende Beispiel + Analyse. Fokus: Nutzen, Klarheit, Spezifitaet. Gib Formatvorgaben pro Item an.",Beispiel: Hook: '25 Agenten liefern 300 Tweets in 1 Woche.'
388,Objection Handling: Hooks,"Schnelle, strukturierte Outputs fuer B2B Marketer.",Analysiere Content Factory und generiere 7 Hooks. Nutze eine klare Struktur und schreibe auf Deutsch. Liefere zusaetzlich 3 Varianten je Item.,Beispiel: Offer: 'Content Factory in a Box'
389,Use-Case Mapping: Tweet-Varianten,"Schnelle, strukturierte Outputs fuer Coaches.",Erstelle 12 Tweet-Varianten fuer Coaches. Nutze Beispiel + Analyse und halte jede Ausgabe unter 18 Woertern. Kontext: Hook-Datenbank. Gib die Ausgabe nummeriert aus.,Beispiel: CTA: 'Schreib AGENTS fuer die Struktur.'
390,Audience Research: Offer-Statements,"Schnelle, strukturierte Outputs fuer Berater.",Analysiere Tweet Engine und generiere 10 Offer-Statements. Nutze eine klare Struktur und schreibe auf Deutsch. Liefere zusaetzlich 3 Varianten je Item.,Beispiel: CTA: 'Schreib AGENTS fuer die Struktur.'
391,Angle Finder: CTA-Ideen,"Schnelle, strukturierte Outputs fuer Coaches.","Erstelle eine Liste von 12 CTA-Ideen fuer Coaches. Verwende Beispiel + Analyse. Fokus: Nutzen, Klarheit, Spezifitaet. Gib Formatvorgaben pro Item an.",Beispiel: Hook: '25 Agenten liefern 300 Tweets in 1 Woche.'
392,Benefit Stacking: Offer-Statements,"Schnelle, strukturierte Outputs fuer Berater.","Erstelle eine Liste von 12 Offer-Statements fuer Berater. Verwende Framework. Fokus: Nutzen, Klarheit, Spezifitaet. Gib Formatvorgaben pro Item an.",Beispiel: Nutzen: 'Mehr Output bei weniger Aufwand.'
393,Case Study: Thread-Outlines,"Schnelle, strukturierte Outputs fuer Berater.",Analysiere Thread System und generiere 7 Thread-Outlines. Nutze eine klare Struktur und schreibe auf Deutsch. Liefere zusaetzlich 3 Varianten je Item.,Beispiel: Offer: 'Content Factory in a Box'
394,SaaS Content: Objection-Replies,"Schnelle, strukturierte Outputs fuer Berater.","Erstelle eine Liste von 7 Objection-Replies fuer Berater. Verwende Framework. Fokus: Nutzen, Klarheit, Spezifitaet. Gib Formatvorgaben pro Item an.",Beispiel: CTA: 'Schreib AGENTS fuer die Struktur.'
395,Creator Newsletter: Pricing-Optionen,"Schnelle, strukturierte Outputs fuer B2B Marketer.",Erstelle 9 Pricing-Optionen fuer B2B Marketer. Nutze Template und halte jede Ausgabe unter 18 Woertern. Kontext: Tweet Engine. Gib die Ausgabe nummeriert aus.,Beispiel: Nutzen: 'Mehr Output bei weniger Aufwand.'
396,Sales Page: DM-Templates,"Schnelle, strukturierte Outputs fuer Coaches.",Analysiere Hook-Datenbank und generiere 5 DM-Templates. Nutze eine klare Struktur und schreibe auf Deutsch. Liefere zusaetzlich 3 Varianten je Item.,Beispiel: Offer: 'Content Factory in a Box'
397,DM Scripts: Use-Cases,"Schnelle, strukturierte Outputs fuer Coaches.",Du bist ein Content-Strategist. Liefere 12 Use-Cases im Stil Kurz und direkt. Zielgruppe: Coaches. Thema: AI-Agenten Workflow. Jede Ausgabe muss einen klaren Nutzen enthalten.,Beispiel: CTA: 'Schreib AGENTS fuer die Struktur.'
398,Kurzvideo Skript: Content-Ideen,"Schnelle, strukturierte Outputs fuer Agenturen.","Erstelle eine Liste von 7 Content-Ideen fuer Agenturen. Verwende Pro/Contra. Fokus: Nutzen, Klarheit, Spezifitaet. Gib Formatvorgaben pro Item an.",Beispiel: CTA: 'Schreib AGENTS fuer die Struktur.'
399,FAQ Engine: Pricing-Optionen,"Schnelle, strukturierte Outputs fuer Berater.",Analysiere Tweet Engine und generiere 10 Pricing-Optionen. Nutze eine klare Struktur und schreibe auf Deutsch. Liefere zusaetzlich 3 Varianten je Item.,Beispiel: CTA: 'Schreib AGENTS fuer die Struktur.'
400,Landing Page: Use-Cases,"Schnelle, strukturierte Outputs fuer B2B Marketer.",Du bist ein Content-Strategist. Liefere 7 Use-Cases im Stil Template. Zielgruppe: B2B Marketer. Thema: Content Factory. Jede Ausgabe muss einen klaren Nutzen enthalten.,Beispiel: CTA: 'Schreib AGENTS fuer die Struktur.'
